
plan_title,plan_id,plan_duration,plan_tags,plan_author,plan_cover,plan_day_breaks,spot_name,spot_lat,spot_lng,spot_photo,spot_comment,spot_stay_time,spot_is_accommodation
関西絶景巡り2泊3日,450,3days,歴史|体験|レジャー|宿泊,音海女,https://picsum.photos/800/600?random=18008,4|8,東大寺,34.691225,135.837834,https://picsum.photos/400/300?random=22630,絶景が広がり写真映えします。,43,False
関西絶景巡り2泊3日,450,3days,歴史|体験|レジャー|宿泊,音海女,https://picsum.photos/800/600?random=18008,4|8,祇園,35.003609,135.776183,,静かな空間で癒されます。,77,False
箱根・伊豆ショッピング日帰り,451,day,歴史|自然|ファミリー|体験,水晶の旅人,https://picsum.photos/800/600?random=23045,,大涌谷,35.243481,139.019405,https://picsum.photos/400/300?random=1535,家族連れにも人気のスポットです。,65,False
箱根・伊豆ショッピング日帰り,451,day,歴史|自然|ファミリー|体験,水晶の旅人,https://picsum.photos/800/600?random=23045,,ポーラ美術館,35.256667,139.021136,,自然豊かな散策が楽しめます。,54,False
箱根・伊豆ショッピング日帰り,451,day,歴史|自然|ファミリー|体験,水晶の旅人,https://picsum.photos/800/600?random=23045,,箱根神社,35.20389,139.02556,,美味しいグルメが楽しめます。,78,False
箱根・伊豆ショッピング日帰り,451,day,歴史|自然|ファミリー|体験,水晶の旅人,https://picsum.photos/800/600?random=23045,,城ヶ崎海岸,34.891048,139.13992,,絶景が広がり写真映えします。,42,False
九州文化体験90分,452,90m,絶景|自然|都会|祭り|レジャー,桜の旅好き,https://picsum.photos/800/600?random=23071,,長崎平和公園,32.77592,129.863424,https://picsum.photos/400/300?random=39273,家族連れにも人気のスポットです。,80,False
九州文化体験90分,452,90m,絶景|自然|都会|祭り|レジャー,桜の旅好き,https://picsum.photos/800/600?random=23071,,高千穂峡,32.71167,131.30778,,絶景が広がり写真映えします。,72,False
九州文化体験90分,452,90m,絶景|自然|都会|祭り|レジャー,桜の旅好き,https://picsum.photos/800/600?random=23071,,太宰府天満宮,33.519497,130.534331,,都会の喧騒を忘れさせてくれます。,94,False
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,大室山,34.90349,139.095764,https://picsum.photos/400/300?random=42802,旬の食材を味わえる名店です。,83,False
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,熱海温泉,35.099842,139.07777,https://picsum.photos/400/300?random=41709,歴史と文化を感じられる名所です。,99,False
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,箱根神社,35.20389,139.02556,https://picsum.photos/400/300?random=39958,四季折々の景色が楽しめます。,94,False
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,強羅温泉旅館,35.244444,139.041944,,ゆっくりと宿泊できる施設です。,626,True
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,城ヶ崎海岸,34.891048,139.13992,,歴史と文化を感じられる名所です。,71,False
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,城ヶ崎海岸,34.891048,139.13992,,美味しいグルメが楽しめます。,102,False
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,大涌谷,35.243481,139.019405,,絶景が広がり写真映えします。,90,False
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,強羅温泉旅館,35.244444,139.041944,,ゆっくりと宿泊できる施設です。,706,True
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,芦ノ湖,35.200764,139.026839,,旬の食材を味わえる名店です。,65,False
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,芦ノ湖,35.200764,139.026839,https://picsum.photos/400/300?random=12651,美味しいグルメが楽しめます。,59,False
箱根・伊豆グルメツアー2泊3日,453,3days,歴史|テーマパーク|温泉|ショッピング|宿泊,星隠者,https://picsum.photos/800/600?random=44785,4|8,熱海温泉,35.099842,139.07777,https://picsum.photos/400/300?random=15684,美味しいグルメが楽しめます。,90,False
関西文化体験日帰り,454,day,寺社|歴史|文化,海の愛好家,https://picsum.photos/800/600?random=30094,,金閣寺,35.039529,135.729537,,迫力ある景観に感動します。,45,False
関西文化体験日帰り,454,day,寺社|歴史|文化,海の愛好家,https://picsum.photos/800/600?random=30094,,ユニバーサル・スタジオ・ジャパン,34.665394,135.432526,,迫力ある景観に感動します。,76,False
関西文化体験日帰り,454,day,寺社|歴史|文化,海の愛好家,https://picsum.photos/800/600?random=30094,,伏見稲荷大社,34.967519,135.77971,,四季折々の景色が楽しめます。,72,False
東京中心ファミリー旅半日,455,half,祭り|歴史|芸術,森林旅人,https://picsum.photos/800/600?random=34064,,明治神宮,35.675526,139.698578,,絶景が広がり写真映えします。,83,False
東京中心ファミリー旅半日,455,half,祭り|歴史|芸術,森林旅人,https://picsum.photos/800/600?random=34064,,銀座,35.67075,139.769467,,静かな空間で癒されます。,63,False
東京中心ファミリー旅半日,455,half,祭り|歴史|芸術,森林旅人,https://picsum.photos/800/600?random=34064,,東京スカイツリー,35.710064,139.810699,,四季折々の景色が楽しめます。,112,False
その他神社仏閣巡り半日,456,half,都会|寺社|祭り|歴史,風船の放浪者,https://picsum.photos/800/600?random=46965,,白川郷,36.254167,136.903831,,迫力ある景観に感動します。,84,False
その他神社仏閣巡り半日,456,half,都会|寺社|祭り|歴史,風船の放浪者,https://picsum.photos/800/600?random=46965,,鳴門の渦潮,34.23833,134.65139,,絶景が広がり写真映えします。,69,False
その他神社仏閣巡り半日,456,half,都会|寺社|祭り|歴史,風船の放浪者,https://picsum.photos/800/600?random=46965,,弘前城,40.60694,140.46444,,四季折々の景色が楽しめます。,78,False
その他神社仏閣巡り半日,456,half,都会|寺社|祭り|歴史,風船の放浪者,https://picsum.photos/800/600?random=46965,,松島,38.380167,141.067333,,美味しいグルメが楽しめます。,83,False
その他神社仏閣巡り半日,456,half,都会|寺社|祭り|歴史,風船の放浪者,https://picsum.photos/800/600?random=46965,,伊勢神宮,34.455,136.72583,https://picsum.photos/400/300?random=9303,自然豊かな散策が楽しめます。,91,False
東京中心絶景巡り日帰り,457,day,祭り|グルメ|ショッピング|寺社|体験,川のグルメ,https://picsum.photos/800/600?random=49610,,新宿御苑,35.685272,139.709442,https://picsum.photos/400/300?random=45168,迫力ある景観に感動します。,81,False
東京中心絶景巡り日帰り,457,day,祭り|グルメ|ショッピング|寺社|体験,川のグルメ,https://picsum.photos/800/600?random=49610,,東京スカイツリー,35.710064,139.810699,,家族連れにも人気のスポットです。,102,False
東京中心絶景巡り日帰り,457,day,祭り|グルメ|ショッピング|寺社|体験,川のグルメ,https://picsum.photos/800/600?random=49610,,上野公園,35.712223,139.771118,https://picsum.photos/400/300?random=2343,美味しいグルメが楽しめます。,69,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,伏見稲荷大社,34.967519,135.77971,https://picsum.photos/400/300?random=14937,歴史と文化を感じられる名所です。,57,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,大阪城,34.6873,135.5259,https://picsum.photos/400/300?random=9724,四季折々の景色が楽しめます。,30,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,清水寺,34.994856,135.785046,https://picsum.photos/400/300?random=47261,静かな空間で癒されます。,77,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,583,True
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,東大寺,34.691225,135.837834,https://picsum.photos/400/300?random=11168,都会の喧騒を忘れさせてくれます。,71,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,金閣寺,35.039529,135.729537,https://picsum.photos/400/300?random=32840,都会の喧騒を忘れさせてくれます。,63,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,神戸ハーバーランド,34.678806,135.180702,https://picsum.photos/400/300?random=31802,美味しいグルメが楽しめます。,97,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,709,True
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,伏見稲荷大社,34.967519,135.77971,https://picsum.photos/400/300?random=43827,絶景が広がり写真映えします。,73,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,神戸ハーバーランド,34.678806,135.180702,https://picsum.photos/400/300?random=13529,自然豊かな散策が楽しめます。,49,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,646,True
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,東大寺,34.691225,135.837834,https://picsum.photos/400/300?random=32689,迫力ある景観に感動します。,66,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,奈良公園,34.685008,135.842947,,歴史と文化を感じられる名所です。,113,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,有馬温泉旅館,34.7922,135.25,,ゆっくりと宿泊できる施設です。,709,True
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,祇園,35.003609,135.776183,https://picsum.photos/400/300?random=13274,都会の喧騒を忘れさせてくれます。,115,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,神戸ハーバーランド,34.678806,135.180702,https://picsum.photos/400/300?random=41052,絶景が広がり写真映えします。,72,False
関西ショッピング4泊5日,458,5days,絶景|自然|祭り|体験|都会|宿泊,波の夢追い人,https://picsum.photos/800/600?random=19159,4|8|11|14,祇園,35.003609,135.776183,https://picsum.photos/400/300?random=17792,静かな空間で癒されます。,98,False
関西文化体験日帰り,459,day,絶景|体験|祭り,銀河の散歩者,https://picsum.photos/800/600?random=42652,,道頓堀,34.66855,135.50272,https://picsum.photos/400/300?random=47015,迫力ある景観に感動します。,65,False
関西文化体験日帰り,459,day,絶景|体験|祭り,銀河の散歩者,https://picsum.photos/800/600?random=42652,,大阪城,34.6873,135.5259,https://picsum.photos/400/300?random=39921,家族連れにも人気のスポットです。,65,False
関西文化体験日帰り,459,day,絶景|体験|祭り,銀河の散歩者,https://picsum.photos/800/600?random=42652,,祇園,35.003609,135.776183,https://picsum.photos/400/300?random=48701,自然豊かな散策が楽しめます。,38,False
関西文化体験日帰り,459,day,絶景|体験|祭り,銀河の散歩者,https://picsum.photos/800/600?random=42652,,東大寺,34.691225,135.837834,,美味しいグルメが楽しめます。,63,False
関西文化体験日帰り,459,day,絶景|体験|祭り,銀河の散歩者,https://picsum.photos/800/600?random=42652,,二条城,35.014168,135.747498,https://picsum.photos/400/300?random=13614,自然豊かな散策が楽しめます。,45,False
関西文化体験日帰り,459,day,絶景|体験|祭り,銀河の散歩者,https://picsum.photos/800/600?random=42652,,清水寺,34.994856,135.785046,https://picsum.photos/400/300?random=38095,迫力ある景観に感動します。,59,False
横浜・鎌倉グルメツアー日帰り,460,day,体験|芸術|グルメ|文化,雨絵描き,https://picsum.photos/800/600?random=28961,,長谷寺,35.312425,139.533,https://picsum.photos/400/300?random=35545,四季折々の景色が楽しめます。,43,False
横浜・鎌倉グルメツアー日帰り,460,day,体験|芸術|グルメ|文化,雨絵描き,https://picsum.photos/800/600?random=28961,,横浜中華街,35.443336,139.643831,https://picsum.photos/400/300?random=19659,四季折々の景色が楽しめます。,60,False
箱根・伊豆自然満喫日帰り,461,day,絶景|体験|レジャー,海行者,https://picsum.photos/800/600?random=32284,,熱海温泉,35.099842,139.07777,https://picsum.photos/400/300?random=31673,静かな空間で癒されます。,78,False
箱根・伊豆自然満喫日帰り,461,day,絶景|体験|レジャー,海行者,https://picsum.photos/800/600?random=32284,,彫刻の森美術館,35.24472,139.05139,,家族連れにも人気のスポットです。,46,False
箱根・伊豆自然満喫日帰り,461,day,絶景|体験|レジャー,海行者,https://picsum.photos/800/600?random=32284,,ポーラ美術館,35.256667,139.021136,,自然豊かな散策が楽しめます。,51,False
箱根・伊豆自然満喫日帰り,461,day,絶景|体験|レジャー,海行者,https://picsum.photos/800/600?random=32284,,箱根神社,35.20389,139.02556,https://picsum.photos/400/300?random=36784,静かな空間で癒されます。,69,False
箱根・伊豆自然満喫日帰り,461,day,絶景|体験|レジャー,海行者,https://picsum.photos/800/600?random=32284,,城ヶ崎海岸,34.891048,139.13992,,絶景が広がり写真映えします。,53,False
箱根・伊豆自然満喫日帰り,461,day,絶景|体験|レジャー,海行者,https://picsum.photos/800/600?random=32284,,大室山,34.90349,139.095764,https://picsum.photos/400/300?random=20920,静かな空間で癒されます。,90,False
関西神社仏閣巡り日帰り,462,day,寺社|都会|ショッピング,水晶の観光客,https://picsum.photos/800/600?random=45021,,ユニバーサル・スタジオ・ジャパン,34.665394,135.432526,,自然豊かな散策が楽しめます。,84,False
関西神社仏閣巡り日帰り,462,day,寺社|都会|ショッピング,水晶の観光客,https://picsum.photos/800/600?random=45021,,有馬温泉,34.7922,135.25,https://picsum.photos/400/300?random=15192,自然豊かな散策が楽しめます。,79,False
関西神社仏閣巡り日帰り,462,day,寺社|都会|ショッピング,水晶の観光客,https://picsum.photos/800/600?random=45021,,道頓堀,34.66855,135.50272,https://picsum.photos/400/300?random=20973,静かな空間で癒されます。,75,False
関西神社仏閣巡り日帰り,462,day,寺社|都会|ショッピング,水晶の観光客,https://picsum.photos/800/600?random=45021,,嵐山竹林,35.01701,135.67169,https://picsum.photos/400/300?random=19665,四季折々の景色が楽しめます。,73,False
関西神社仏閣巡り日帰り,462,day,寺社|都会|ショッピング,水晶の観光客,https://picsum.photos/800/600?random=45021,,伏見稲荷大社,34.967519,135.77971,https://picsum.photos/400/300?random=10132,都会の喧騒を忘れさせてくれます。,50,False
関西ショッピング半日,463,half,ファミリー|芸術|自然,草星読み,https://picsum.photos/800/600?random=31050,,有馬温泉,34.7922,135.25,,家族連れにも人気のスポットです。,74,False
関西ショッピング半日,463,half,ファミリー|芸術|自然,草星読み,https://picsum.photos/800/600?random=31050,,嵐山竹林,35.01701,135.67169,,迫力ある景観に感動します。,119,False
関西ショッピング半日,463,half,ファミリー|芸術|自然,草星読み,https://picsum.photos/800/600?random=31050,,ユニバーサル・スタジオ・ジャパン,34.665394,135.432526,,家族連れにも人気のスポットです。,71,False
東京郊外自然満喫2泊3日,464,3days,レジャー|体験|寺社|歴史|都会|宿泊,川拾い人,https://picsum.photos/800/600?random=23175,3|6,東京サマーランド,35.71778,139.27405,,家族連れにも人気のスポットです。,60,False
東京郊外自然満喫2泊3日,464,3days,レジャー|体験|寺社|歴史|都会|宿泊,川拾い人,https://picsum.photos/800/600?random=23175,3|6,井の頭恩賜公園,35.70083,139.57417,,自然豊かな散策が楽しめます。,73,False
東京郊外自然満喫2泊3日,464,3days,レジャー|体験|寺社|歴史|都会|宿泊,川拾い人,https://picsum.photos/800/600?random=23175,3|6,高尾山温泉旅館,35.626,139.244,,ゆっくりと宿泊できる施設です。,555,True
東京郊外自然満喫2泊3日,464,3days,レジャー|体験|寺社|歴史|都会|宿泊,川拾い人,https://picsum.photos/800/600?random=23175,3|6,多摩動物公園,35.651,139.4019,,歴史と文化を感じられる名所です。,80,False
東京郊外自然満喫2泊3日,464,3days,レジャー|体験|寺社|歴史|都会|宿泊,川拾い人,https://picsum.photos/800/600?random=23175,3|6,深大寺,35.667466,139.55033,https://picsum.photos/400/300?random=21345,静かな空間で癒されます。,65,False
東京郊外自然満喫2泊3日,464,3days,レジャー|体験|寺社|歴史|都会|宿泊,川拾い人,https://picsum.photos/800/600?random=23175,3|6,高尾山温泉旅館,35.626,139.244,,ゆっくりと宿泊できる施設です。,638,True
東京郊外自然満喫2泊3日,464,3days,レジャー|体験|寺社|歴史|都会|宿泊,川拾い人,https://picsum.photos/800/600?random=23175,3|6,昭和記念公園,35.71,139.395,https://picsum.photos/400/300?random=17955,絶景が広がり写真映えします。,64,False
東京郊外自然満喫2泊3日,464,3days,レジャー|体験|寺社|歴史|都会|宿泊,川拾い人,https://picsum.photos/800/600?random=23175,3|6,三鷹の森ジブリ美術館,35.696233,139.570431,https://picsum.photos/400/300?random=21331,迫力ある景観に感動します。,90,False
関西温泉旅日帰り,465,day,ファミリー|寺社|レジャー|歴史,朝日放浪者,https://picsum.photos/800/600?random=41919,,祇園,35.003609,135.776183,https://picsum.photos/400/300?random=24213,迫力ある景観に感動します。,66,False
関西温泉旅日帰り,465,day,ファミリー|寺社|レジャー|歴史,朝日放浪者,https://picsum.photos/800/600?random=41919,,大阪城,34.6873,135.5259,https://picsum.photos/400/300?random=8801,絶景が広がり写真映えします。,50,False
関西温泉旅日帰り,465,day,ファミリー|寺社|レジャー|歴史,朝日放浪者,https://picsum.photos/800/600?random=41919,,奈良公園,34.685008,135.842947,,旬の食材を味わえる名店です。,112,False
関西温泉旅日帰り,465,day,ファミリー|寺社|レジャー|歴史,朝日放浪者,https://picsum.photos/800/600?random=41919,,嵐山竹林,35.01701,135.67169,https://picsum.photos/400/300?random=9858,四季折々の景色が楽しめます。,79,False
関西温泉旅日帰り,465,day,ファミリー|寺社|レジャー|歴史,朝日放浪者,https://picsum.photos/800/600?random=41919,,有馬温泉,34.7922,135.25,https://picsum.photos/400/300?random=36821,絶景が広がり写真映えします。,88,False
関西温泉旅日帰り,465,day,ファミリー|寺社|レジャー|歴史,朝日放浪者,https://picsum.photos/800/600?random=41919,,清水寺,34.994856,135.785046,https://picsum.photos/400/300?random=37535,静かな空間で癒されます。,78,False
関西温泉旅日帰り,466,day,体験|寺社|グルメ,太陽の旅人,https://picsum.photos/800/600?random=45827,,二条城,35.014168,135.747498,,都会の喧騒を忘れさせてくれます。,87,False
関西温泉旅日帰り,466,day,体験|寺社|グルメ,太陽の旅人,https://picsum.photos/800/600?random=45827,,有馬温泉,34.7922,135.25,,自然豊かな散策が楽しめます。,71,False
関西温泉旅日帰り,466,day,体験|寺社|グルメ,太陽の旅人,https://picsum.photos/800/600?random=45827,,伏見稲荷大社,34.967519,135.77971,https://picsum.photos/400/300?random=14922,迫力ある景観に感動します。,76,False
関西温泉旅日帰り,466,day,体験|寺社|グルメ,太陽の旅人,https://picsum.photos/800/600?random=45827,,大阪城,34.6873,135.5259,https://picsum.photos/400/300?random=44412,家族連れにも人気のスポットです。,46,False
東京中心神社仏閣巡り半日,467,half,レジャー|体験|ショッピング|歴史,山の海女,https://picsum.photos/800/600?random=3951,,渋谷スクランブル交差点,35.6595,139.70056,https://picsum.photos/400/300?random=37075,旬の食材を味わえる名店です。,34,False
東京中心神社仏閣巡り半日,467,half,レジャー|体験|ショッピング|歴史,山の海女,https://picsum.photos/800/600?random=3951,,浅草寺,35.714661,139.796783,,都会の喧騒を忘れさせてくれます。,80,False
東京中心神社仏閣巡り半日,467,half,レジャー|体験|ショッピング|歴史,山の海女,https://picsum.photos/800/600?random=3951,,東京タワー,35.658581,139.745438,https://picsum.photos/400/300?random=18524,四季折々の景色が楽しめます。,72,False
東京中心神社仏閣巡り半日,467,half,レジャー|体験|ショッピング|歴史,山の海女,https://picsum.photos/800/600?random=3951,,東京スカイツリー,35.710064,139.810699,,絶景が広がり写真映えします。,102,False
東京中心神社仏閣巡り半日,467,half,レジャー|体験|ショッピング|歴史,山の海女,https://picsum.photos/800/600?random=3951,,ダイバーシティ東京,35.62521,139.77545,https://picsum.photos/400/300?random=36589,絶景が広がり写真映えします。,77,False
横浜・鎌倉絶景巡り日帰り,468,day,ファミリー|芸術|文化|グルメ,風の海女,https://picsum.photos/800/600?random=28243,,長谷寺,35.312425,139.533,https://picsum.photos/400/300?random=48427,美味しいグルメが楽しめます。,71,False
横浜・鎌倉絶景巡り日帰り,468,day,ファミリー|芸術|文化|グルメ,風の海女,https://picsum.photos/800/600?random=28243,,横浜ランドマークタワー,35.454559,139.631476,https://picsum.photos/400/300?random=11907,四季折々の景色が楽しめます。,73,False
横浜・鎌倉絶景巡り日帰り,468,day,ファミリー|芸術|文化|グルメ,風の海女,https://picsum.photos/800/600?random=28243,,江の島,35.29972,139.48028,https://picsum.photos/400/300?random=45390,旬の食材を味わえる名店です。,86,False
東京郊外神社仏閣巡り4泊5日,469,5days,絶景|都会|文化|宿泊,夕日の夢追い人,https://picsum.photos/800/600?random=21406,2|4|6|8,多摩動物公園,35.651,139.4019,https://picsum.photos/400/300?random=43608,自然豊かな散策が楽しめます。,109,False
東京郊外神社仏閣巡り4泊5日,469,5days,絶景|都会|文化|宿泊,夕日の夢追い人,https://picsum.photos/800/600?random=21406,2|4|6|8,高尾山温泉旅館,35.626,139.244,,ゆっくりと宿泊できる施設です。,708,True
東京郊外神社仏閣巡り4泊5日,469,5days,絶景|都会|文化|宿泊,夕日の夢追い人,https://picsum.photos/800/600?random=21406,2|4|6|8,三鷹の森ジブリ美術館,35.696233,139.570431,,四季折々の景色が楽しめます。,39,False
東京郊外神社仏閣巡り4泊5日,469,5days,絶景|都会|文化|宿泊,夕日の夢追い人,https://picsum.photos/800/600?random=21406,2|4|6|8,高尾山温泉旅館,35.626,139.244,,ゆっくりと宿泊できる施設です。,532,True
東京郊外神社仏閣巡り4泊5日,469,5days,絶景|都会|文化|宿泊,夕日の夢追い人,https://picsum.photos/800/600?random=21406,2|4|6|8,三鷹の森ジブリ美術館,35.696233,139.570431,https://picsum.photos/400/300?random=1719,静かな空間で癒されます。,68,False
東京郊外神社仏閣巡り4泊5日,469,5days,絶景|都会|文化|宿泊,夕日の夢追い人,https://picsum.photos/800/600?random=21406,2|4|6|8,高尾山温泉旅館,35.626,139.244,,ゆっくりと宿泊できる施設です。,679,True
東京郊外神社仏閣巡り4泊5日,469,5days,絶景|都会|文化|宿泊,夕日の夢追い人,https://picsum.photos/800/600?random=21406,2|4|6|8,昭和記念公園,35.71,139.395,https://picsum.photos/400/300?random=22841,絶景が広がり写真映えします。,80,False
東京郊外神社仏閣巡り4泊5日,469,5days,絶景|都会|文化|宿泊,夕日の夢追い人,https://picsum.photos/800/600?random=21406,2|4|6|8,高尾山温泉旅館,35.626,139.244,,ゆっくりと宿泊できる施設です。,648,True
東京郊外神社仏閣巡り4泊5日,469,5days,絶景|都会|文化|宿泊,夕日の夢追い人,https://picsum.photos/800/600?random=21406,2|4|6|8,多摩動物公園,35.651,139.4019,https://picsum.photos/400/300?random=19853,美味しいグルメが楽しめます。,87,False
沖縄ファミリー旅日帰り,470,day,寺社|ショッピング|グルメ,水晶山男,https://picsum.photos/800/600?random=1667,,国際通り,26.215146,127.684854,,自然豊かな散策が楽しめます。,72,False
沖縄ファミリー旅日帰り,470,day,寺社|ショッピング|グルメ,水晶山男,https://picsum.photos/800/600?random=1667,,首里城,26.217003,127.71942,https://picsum.photos/400/300?random=28741,旬の食材を味わえる名店です。,42,False
沖縄ファミリー旅日帰り,470,day,寺社|ショッピング|グルメ,水晶山男,https://picsum.photos/800/600?random=1667,,万座毛,26.507833,127.850389,https://picsum.photos/400/300?random=24937,四季折々の景色が楽しめます。,112,False
沖縄ファミリー旅日帰り,470,day,寺社|ショッピング|グルメ,水晶山男,https://picsum.photos/800/600?random=1667,,美ら海水族館,26.69439,127.87794,https://picsum.photos/400/300?random=11476,静かな空間で癒されます。,88,False
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,ねぶたの家ワ・ラッセ,40.829556,140.735944,https://picsum.photos/400/300?random=29947,歴史と文化を感じられる名所です。,30,False
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,兼六園,36.561944,136.6625,https://picsum.photos/400/300?random=27527,旬の食材を味わえる名店です。,84,False
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,伊勢神宮,34.455,136.72583,https://picsum.photos/400/300?random=23619,家族連れにも人気のスポットです。,38,False
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,白川郷民宿,36.254167,136.903831,,ゆっくりと宿泊できる施設です。,538,True
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,白川郷,36.254167,136.903831,,絶景が広がり写真映えします。,113,False
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,鳴門の渦潮,34.23833,134.65139,,旬の食材を味わえる名店です。,116,False
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,広島平和記念資料館,34.39556,132.45361,https://picsum.photos/400/300?random=18004,都会の喧騒を忘れさせてくれます。,32,False
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,白川郷民宿,36.254167,136.903831,,ゆっくりと宿泊できる施設です。,525,True
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,倉敷美観地区,34.595699,133.771701,https://picsum.photos/400/300?random=8386,静かな空間で癒されます。,49,False
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,弘前城,40.60694,140.46444,https://picsum.photos/400/300?random=30790,歴史と文化を感じられる名所です。,33,False
その他絶景巡り2泊3日,471,3days,文化|グルメ|体験|宿泊,川の山男,https://picsum.photos/800/600?random=31325,4|8,栗林公園,34.329591,134.043968,https://picsum.photos/400/300?random=13752,家族連れにも人気のスポットです。,53,False
